section;domaine;score;titre;auteurs;pays_africains;revue;date;type;doi;lien_pdf;lien_page;source
1;social;11;Social Norms and Corruption in South Africa: The Struggle Beneath the Surface;"L. Chivandire; M. Saruchera";za;Strategic Review for Southern Africa;2026-09-14;article;https://doi.org/10.35293/srsa.v48i1.7471;https://upjournals.up.ac.za/index.php/strategic_review/article/download/7471/5333;https://doi.org/10.35293/srsa.v48i1.7471;OpenAlex
1;social;10;"First-principles insights into the stability, lattice dynamics, and thermal transport of novel Te-based MAX phases M2TeX (M: Zr, Hf; X: C, N)";"Rachid Baghdad; Rachid Lardjani; A. Zaoui; Salima Kacimi";dz;Computational Condensed Matter;2026-09-17;article;https://doi.org/10.1016/j.cocom.2026.e01466;;https://doi.org/10.1016/j.cocom.2026.e01466;OpenAlex
1;social;10;The Social Life of Anti-Corruption Narratives: Media and Campaign Representations in Sub-Saharan Africa;"Ruth Irene Kolevsohn; Jarred H. Martin";za;Strategic Review for Southern Africa;2026-09-14;article;https://doi.org/10.35293/srsa.v48i1.7470;https://upjournals.up.ac.za/index.php/strategic_review/article/download/7470/5343;https://doi.org/10.35293/srsa.v48i1.7470;OpenAlex
1;social;10;The extent to which e-governance platforms enhance transparency in public sector organisations in Tanzania: Evidence from Benjamini Mkapa Hospital, Dodoma;"Thadeus M. Kagumisa; Faisal Issa";tz;African Journal of Empirical Research;2026-09-15;article;https://doi.org/10.51867/ajernet.7.3.131;https://ajernet.net/ojs/index.php/ajernet/article/download/2259/1382;https://doi.org/10.51867/ajernet.7.3.131;OpenAlex
1;social;9;A Heterodox Developmental Economics Understanding of Systemic Corruption:The Case of South Africa;Seeraj Mohamed;za;Strategic Review for Southern Africa;2026-09-14;article;https://doi.org/10.35293/srsa.v48i1.7468;https://upjournals.up.ac.za/index.php/strategic_review/article/download/7468/5332;https://doi.org/10.35293/srsa.v48i1.7468;OpenAlex
1;social;9;Interregional trade, structural changes and regional inequality;"Inácio F. Araújo; Eduardo A. Haddad";ma;Structural Change and Economic Dynamics;2026-09-16;article;https://doi.org/10.1016/j.strueco.2026.09.006;https://www.sciencedirect.com/science/article/pii/S0954349X26001657/pdf;https://doi.org/10.1016/j.strueco.2026.09.006;OpenAlex
1;social;9;Reproductive Rights, Gender, Culture and Grassroots Football: Interdisciplinary Perspectives on Women’s Experiences in Southeast Nigeria;"Timothy Chibuike Anyanwu; Kalu Chukwuma Amogu; Bright Enyinnaya Nwamuo; James Eke; Kelechi Goodluck Onyegbule; Chidiebere Collins Nweze; Philemon Chukwu Ajah; Emmanuel Igboji Agu; Angela Ogochukwu Odo; Ezinne Oledi Alum-Udensi";ng;Adolescencia e Saude;2026-09-07;article;https://doi.org/10.67440/ahj.vi.2123;https://adolescenciaesaude.com/index.php/aes/article/download/2123/1616;https://doi.org/10.67440/ahj.vi.2123;OpenAlex
1;social;8;Gender Discrimination in Access to Capital: A Field Experiment in Ethiopia;"Ketki Sheth; Shanthi Manian; Shibiru Ayalew";et;The Review of Economics and Statistics;2026-09-08;article;https://doi.org/10.1162/rest.a.1867;;https://doi.org/10.1162/rest.a.1867;OpenAlex
1;social;8;Patterns and dynamics of child sexual abuse in Korogwe District, Tanzania;"Juma Almasi Mhina; Rebecca Zacharia";tz;African Journal of Empirical Research;2026-09-11;article;https://doi.org/10.51867/ajernet.7.3.125;https://ajernet.net/ojs/index.php/ajernet/article/download/2252/1376;https://doi.org/10.51867/ajernet.7.3.125;OpenAlex
1;social;7;My Focus is on Tackling Corruption Decisively, Investigating High-Profile Cases Thoroughly, and Ensuring that Justice is Served;"Firoz Khan; Ruth Kolevsohn";za;Strategic Review for Southern Africa;2026-09-14;article;https://doi.org/10.35293/srsa.v48i1.7477;https://upjournals.up.ac.za/index.php/strategic_review/article/download/7477/5339;https://doi.org/10.35293/srsa.v48i1.7477;OpenAlex
1;social;4;De-Escalation in United Kingdom Inpatient Mental Health Care: A Structured Critical Narrative Synthesis of People, Capability and Context.;"Ugwuocha NW; Neilson S; Challinor A; Shoko C; Aluh D; Bifarin O";?;International journal of mental health nursing;2026-10-01;review;https://doi.org/10.1111/inm.70364;;https://pubmed.ncbi.nlm.nih.gov/42775399/;PubMed
1;social;3;"""It's There, but Not for Us"": Pharmacy Students' Lived Experiences of Mental Health Support at a South African University.";"Dabengwa NM; Burton SF; Shaik S";?;Pharmacy (Basel, Switzerland);2026-08-26;article;https://doi.org/10.3390/pharmacy14060126;;https://pubmed.ncbi.nlm.nih.gov/42784215/;PubMed
1;social;3;Assessment of Factors Associated With Perceived Health Anxiety Among Health Profession Medical Students in the Central Region of Saudi Arabia: A Cross-Sectional Study.;"Dawood E; Monica A; Abdullah A; Alalyani G; Alzhrani N; Alqahtani F; Ali GB; Shereda HA";?;Health science reports;2026-09-22;article;https://doi.org/10.1002/hsr2.72981;;https://pubmed.ncbi.nlm.nih.gov/42780520/;PubMed
1;social;3;Courageous Leadership, Psychological Safety, and Innovative Work Behavior Among Staff Nurses.;"Abousoliman AD; Hamed HM";?;The Journal of nursing administration;2026-10-01;article;https://doi.org/10.1097/nna.0000000000001785;;https://pubmed.ncbi.nlm.nih.gov/42776492/;PubMed
1;social;3;Cradle-to-gate life cycle assessment of sisal/PLA biocomposite: Uncovering the dominance of transport and burden-shifting trade-offs in sustainable material design.;"Kahigi NS; Machunda R; Mkunda JJ; Mwema MF";?;PloS one;2026-09-23;article;https://doi.org/10.1371/journal.pone.0349715;;https://pubmed.ncbi.nlm.nih.gov/42776984/;PubMed
1;social;3;Nurses' knowledge, attitudes, literacy, anxiety, and readiness towards artificial intelligence in clinical practice: An international scoping review.;"Clement David-Olawade A; Osonuga AA; Olawade DB";?;Applied nursing research : ANR;2026-10-01;article;https://doi.org/10.1016/j.apnr.2026.152135;;https://pubmed.ncbi.nlm.nih.gov/42785821/;PubMed
1;social;3;Preexisting depression and early outcomes in inflammatory bowel disease: a propensity score-matched cohort study.;"Ibrahim EA; Saleh N; Mansour M; Alnounou A; Mohamed I; Ghnaimat AA; Mahmoud MAT; Kaelber DC; Almomani A";?;Proceedings (Baylor University. Medical Center);2026-09-23;article;https://doi.org/10.1080/08998280.2026.2732411;;https://pubmed.ncbi.nlm.nih.gov/42775857/;PubMed
1;social;3;Psychological Adaptation During Prolonged War-Related Stress in Ukraine: A Narrative Review.;"Nekrasova N; Solovyova Y; Butov D; Uwishema O; Kauk O";?;Health science reports;2026-09-23;article;https://doi.org/10.1002/hsr2.73284;;https://pubmed.ncbi.nlm.nih.gov/42781286/;PubMed
1;hors domaines;10;Journal response time: an experience at Pan African Medical Journal;Gina Joubert;za;Pan African Medical Journal;2026-09-17;article;https://doi.org/10.11604/pamj.2026.53.133.49254;;https://doi.org/10.11604/pamj.2026.53.133.49254;OpenAlex
1;hors domaines;10;First laboratory-confirmed fatal dengue virus infection and its implications for national arboviral surveillance in Liberia;"Bode Ireti Shobayo; Chukwuma David Umeokonkwo; Kalilu S. Donzo; Methodius George; Emmanuel Dwalu; Ralph Jetoh; Fahn M. Taweh; Julius Gilayeneh; Sia Wata Camanor; Stephen B. Kennedy";lr,ug;IJID Regions;2026-09-11;article;https://doi.org/10.1016/j.ijregi.2026.101014;https://www.sciencedirect.com/science/article/pii/S2772707626001761/pdf;https://doi.org/10.1016/j.ijregi.2026.101014;OpenAlex
1;hors domaines;10;Open reduction and internal fixation of Type I Monteggia Equivalent fractures: A case series with excellent functional outcomes;"Mohamed Hassan Nur; Saed Mohamed Osman; Yazin Cawl Elmi; Abdirashid Ismail Ali; Abdirahman Omer Ali; Abdirahman Omer Ali; Abdirahman Omer Ali";so;Trauma Case Reports;2026-09-11;article;https://doi.org/10.1016/j.tcr.2026.101432;https://www.sciencedirect.com/science/article/pii/S2352644026001391/pdf;https://doi.org/10.1016/j.tcr.2026.101432;OpenAlex
1;hors domaines;10;Modulating Aspergillus fumigatus secondary metabolism for enhanced biosynthesis of stable TiO2 nanoparticles and synthetic dye degradation;"Osama M. Darwesh; Hend A. Darwish; Maie Elkhawaga; Yehia A.‐G. Mahmoud";eg;Results in Chemistry;2026-09-16;article;https://doi.org/10.1016/j.rechem.2026.103876;https://www.sciencedirect.com/science/article/pii/S2211715626008507/pdf;https://doi.org/10.1016/j.rechem.2026.103876;OpenAlex
1;hors domaines;10;A rare traumatic triad: Open bicondylar non-conjoint Hoffa fracture with partial tibial tubercle and medial epicondyle avulsions – A case report and biomechanical analysis;"Abdelwahed Soleh; Zakaria Chabihi; Yassine Fath El Khir; El Mehdi Boumediane; Mohamed Amine Benhima; Imad Abkari";ma;Trauma Case Reports;2026-09-16;article;https://doi.org/10.1016/j.tcr.2026.101436;https://www.sciencedirect.com/science/article/pii/S2352644026001433/pdf;https://doi.org/10.1016/j.tcr.2026.101436;OpenAlex
1;hors domaines;10;Optimization and characterization of ultrasonic-assisted protein isolation from groundnut (Arachis hypogaea L.) oilseed cake;Tesfaye Abebe;et;Applied Food Research;2026-09-18;article;https://doi.org/10.1016/j.afres.2026.102600;https://www.sciencedirect.com/science/article/pii/S2772502226009364/pdf;https://doi.org/10.1016/j.afres.2026.102600;OpenAlex
1;hors domaines;10;Neuroprotective plant-derived compounds via their anti-cholinesterase activity: Therapeutic potential in Alzheimer's disease;"Sadek Ahmed; Anood T. Allam; Omneya Eid; Eman S. Zaki; Abeer M. Shaheen; Mariam A. Al-Nazer; Moataz Essam Shalaby; Ahmed M. El‐Dessouki; Sara Saeed Kotb; Riham A. El-Shiekh; Hazim O. Khalifa";eg;Scientific African;2026-09-14;article;https://doi.org/10.1016/j.sciaf.2026.e03640;https://www.sciencedirect.com/science/article/pii/S2468227626004655/pdf;https://doi.org/10.1016/j.sciaf.2026.e03640;OpenAlex
1;hors domaines;10;Assessment of Some Inflammatory Biomarkers Among Individuals with Sickle Cell Disease Attending Murtala Muhammad Specialist Hospital in Kano, Nigeria;"Nura Garba; Jibril Adamu; Danladi N. Bala; Hayatu Saidu; Kabiru Adamu; Oluseun Ogunkoya; Maryam Musa";ne,ng;European Medical Journal;2026-09-15;article;https://doi.org/10.33590/emj/31m33n35;https://www.emjreviews.com/wp-content/uploads/2026/09/Assessment-of-Some-Inflammatory-Biomarkers-Among-Individuals-with-Sickle-Cell-Disease-Attending-Murtala-Muhammad-Specialist-Hospital-in-Kano-Nigeria-2.pdf;https://doi.org/10.33590/emj/31m33n35;OpenAlex
1;hors domaines;10;AgePopDenom: Geostatistical Modeling for Fine-Scale Population Age-Structures;"Mohamed Yusuf; Victor A. Alegana; Chibuzor Christopher Nnanatu; Andrew J. Tatem";cg,eg,ng;The Journal of Open Source Software;2026-09-23;article;https://doi.org/10.21105/joss.10335;https://joss.theoj.org/papers/10.21105/joss.10335.pdf;https://doi.org/10.21105/joss.10335;OpenAlex
1;hors domaines;9;Outlier-Robust Copula Regression for Bivariate Continuous Proportions: An Application to Cushion Plant Vitality;"Divan Aristo Burger; Janet van Niekerk; Peter Christiaan le Roux; Morgan J. Raath‐Krüger";za;Journal of Agricultural Biological and Environmental Statistics;2026-09-23;article;https://doi.org/10.1007/s13253-026-00756-3;;https://doi.org/10.1007/s13253-026-00756-3;OpenAlex
1;hors domaines;9;Boundedness of the Hardy-Littlewood maximal operator on generalized Fofana spaces;"Pokou Nagacy; Berenger Akon Kpata; Nouffou Diarra";ci;Integral Transforms and Special Functions;2026-09-24;article;https://doi.org/10.1080/10652469.2026.2736805;https://arxiv.org/pdf/2605.21670;https://doi.org/10.1080/10652469.2026.2736805;OpenAlex
1;hors domaines;9;Spectral properties of commutators on harmonic Bergman spaces of the unit disk;"Khaled Chbichib; Noureddine Ghiloufi";tn;Asian-European Journal of Mathematics;2026-09-10;article;https://doi.org/10.1142/s1793557126501160;;https://doi.org/10.1142/s1793557126501160;OpenAlex
1;hors domaines;9;A novel metallacoronate complex of osmium: Synthesis, spectroscopic analysis, crystal structure, Hirshfeld surface analysis, DFT and anticancer studies;"Kgaugelo Cornelius Tapala; Hadley S. Clayton";za;Journal of Organometallic Chemistry;2026-09-17;article;https://doi.org/10.1016/j.jorganchem.2026.124295;https://www.sciencedirect.com/science/article/pii/S0022328X26002858/pdf;https://doi.org/10.1016/j.jorganchem.2026.124295;OpenAlex
1;hors domaines;9;The Spitzer Data Fusion—A Far-ultraviolet to Far-infrared Multi-wavelength Database in Spitzer Extragalactic Survey Fields;Mattia Vaccari;za;Research Notes of the AAS;2026-09-23;article;https://doi.org/10.3847/2515-5172/aeaa58;;https://doi.org/10.3847/2515-5172/aeaa58;OpenAlex
1;hors domaines;9;Mineral windfalls, global liquidity, and the composition of sovereign external financing;Hamidou Diallo;cd,gn;Emerging Markets Review;2026-09-18;article;https://doi.org/10.1016/j.ememar.2026.101560;;https://doi.org/10.1016/j.ememar.2026.101560;OpenAlex
1;hors domaines;9;Effect of different varieties and processing methods on enhancing the use of underutilized peanut seeds (Arachis hypogaea L.) flour;"Gashaw Abebaw; Welday Hailu; Tafese Bosha; Tefera Belachew; Nigussi Alebchaw";et;Journal of Food Composition and Analysis;2026-09-11;article;https://doi.org/10.1016/j.jfca.2026.109516;https://www.sciencedirect.com/science/article/pii/S0889157526006599/pdf;https://doi.org/10.1016/j.jfca.2026.109516;OpenAlex
1;hors domaines;9;Clinical Leadership, Evaluation, and Action Network for surgical site infection control: protocol enhancement in Sudan;"Yousif Omer Elgaili Yousif; Baha Aldeen Alshareif; Ahmed Abdellateef Hassan Bakry; Mohamedelmustafa Yahya Mohamed Eldouma; Ola Adil DafaAllah; Nizar I. M. Yaqoub; Abdulrahman Mohammed Abdulrahman Abouh; Nidal Ahmed Abdalgader Abdalhadi; Hanan Youssif Mohamed; Shahd Jaffer Mohammed Khire; Ola Sharafeldin Mohamed Elhassan Hussein; Rayan Khalifa Eltayeb; Jumaa Mohammed Abdallah Hamed; Solima Mohammed Abdelgadir Mohammed; Abdulrahman Mohammed; Abubakr Alsideeg Alfadhl Aljaily Alfadhl; Abobakar Mohammed Abdelrahman Dafaalla; Mohab A. Elmubarak; Mohamed Maisara Ali Hussein Qurashi; Aisha Abdalla Ali Dafalla; Mohannad Osman Abdallah Sulieman; Afraa Nsreldeen Bala Awadelkareem; Eltayeb Dirar Alsiddig Ali; Musa Eltayeb Musa Adam; Mustafa Aboalgasim Abozaid Mohamed; Ahmed Muaz Ahmed Medani; Osman Taleballah; Raghad Omar Abdalla; Mahmoud Qasmelsid; Ragda Abdallah; Mahil Abdalla; Osama Suliman Idris Mahmoud";sd,za;IJID Regions;2026-09-10;article;https://doi.org/10.1016/j.ijregi.2026.101006;https://www.sciencedirect.com/science/article/pii/S2772707626001682/pdf;https://doi.org/10.1016/j.ijregi.2026.101006;OpenAlex
1;hors domaines;9;Bianchi IX dynamics with a phantom field;"Adel Awad; Dmitry Chirkov; Alexey Golovnev; Alexey Toporensky";eg;The European Physical Journal C;2026-09-23;article;https://doi.org/10.1140/epjc/s10052-026-16386-5;;https://doi.org/10.1140/epjc/s10052-026-16386-5;OpenAlex
1;hors domaines;9;Economic burden of chronic pulmonary aspergillosis in Uganda: a cost-of-illness analysis;"Felix Bongomin; Bwambale Jonani; Martha Sarah Namusobya; Norman van Rhijn; David W. Denning";ug;IJID Regions;2026-09-09;article;https://doi.org/10.1016/j.ijregi.2026.101007;https://www.sciencedirect.com/science/article/pii/S2772707626001694/pdf;https://doi.org/10.1016/j.ijregi.2026.101007;OpenAlex
1;hors domaines;9;The Signalling Theory Dividends;"Alan Mwandenga; Amina Mansour; Nicolas Riouf";za;Forum qualitative Sozialforschung;2026-09-11;article;https://doi.org/10.5555/6ydjh404;;https://doi.org/10.5555/6ydjh404;OpenAlex
1;hors domaines;8;A parsec-scale cm-to-sub-mm SED study of the compact radio jet components in NGC 1068;"I. M. Mutie; S. del Palacio; D. R. Williams; R. J. Beswick; S. Aalto; C. M. Violette Impellizzeri; John S. Gallagher Iii; J. F. Gallimore";ke;Monthly Notices of the Royal Astronomical Society;2026-09-12;article;https://doi.org/10.1093/mnras/stag1693;https://academic.oup.com/mnras/advance-article-pdf/doi/10.1093/mnras/stag1693/71130187/stag1693.pdf;https://doi.org/10.1093/mnras/stag1693;OpenAlex
1;hors domaines;8;Empowering Smallholder Farmers: Unveiling the Key Drivers of Climate Smart Agriculture Adoption Across Africa: A Systematic Review;"M.J. Ramakgasha; U. Chipfupa; P.F. Tshilowa";za;Suid-Afrikaanse tydskrif vir landbouvoorligting/South African journal of agricultural extension;2026-09-14;review;https://doi.org/10.17159/2413-3221/2026/v54n6a21953;;https://doi.org/10.17159/2413-3221/2026/v54n6a21953;OpenAlex
1;hors domaines;8;Comparative Evaluation of the TANROADS Road Maintenance Management System (RMMS) against MCDA Practice: Systematic Review - A Case of Tanzania;"Eliesikia Mrutu; Ramadhani Said Tekka; Yazid Hassan Mwishwa";tz;MUST Journal of Research and Development.;2026-09-15;review;https://doi.org/10.62277/mjrd2026v7i30008;https://mjrd.must.ac.tz/index.php/mjrd/article/download/943/230;https://doi.org/10.62277/mjrd2026v7i30008;OpenAlex
1;hors domaines;7;Recent Advances in the Synthesis and Functionalization of 2-pyrazolin-5-ones;"Ahmed Abdou O. Abeed; Wafa AbuBaker Bawazir; Rawda M. Okasha; Heba Alsharif; Tarek H. Afifi; Mohamed S. A. El-Gaby; Mohamed R. Fouad";eg;Current Organic Synthesis;2026-09-11;article;https://doi.org/10.2174/0115701794496713260826071052;;https://doi.org/10.2174/0115701794496713260826071052;OpenAlex
1;hors domaines;7;Bott–Duffin weak group inverse of matrices;"Abdessalam Kara; Dijana Mosić";dz;Journal of Algebra and Its Applications;2026-09-08;article;https://doi.org/10.1142/s0219498828500521;;https://doi.org/10.1142/s0219498828500521;OpenAlex
1;hors domaines;7;Strengthening Newborn Screening, Diagnosis and Management of Birth Defects in Low- and Middle-Income Countries: A Priority for WHO Member States;"Ayesha De Costa; Pablo Duran; R. K. Khanna; Janet Kayita; Khalid Siddeeg";cg,eg;International Journal of Neonatal Screening;2026-09-23;article;https://doi.org/10.3390/ijns12040075;;https://doi.org/10.3390/ijns12040075;OpenAlex
1;hors domaines;7;Enhancing Agricultural Advisory Services Through Field Surveys and Interpretation of Soil Physicochemical Properties for Efficient Productivity;"Thandile Mdlambuzi; W.L. Shelembe; S. Hlela; S. Nonxuba";za;Suid-Afrikaanse tydskrif vir landbouvoorligting/South African journal of agricultural extension;2026-09-14;article;https://doi.org/10.17159/2413-3221/2026/v54n6a23675;;https://doi.org/10.17159/2413-3221/2026/v54n6a23675;OpenAlex
1;hors domaines;7;Valorization of Biogenic Calcium-Rich Wastes as a Composite CaO Catalyst for Optimized Palm Kernel Oil Biodiesel Synthesis;"Wuraola Abake Raji; Abiodun S. Solola; Adewemimo Oluwakunmi Popoola; Ademola A. Fetuga";ng;Journal of Chemical Engineering Research Progress;2026-09-14;article;https://doi.org/10.9767/jcerp.20819;https://journal.bcrec.id/index.php/jcerp/article/download/20819/10008;https://doi.org/10.9767/jcerp.20819;OpenAlex
